,Id_IE,Nombre_IE,Correo_IE,Telefono_IE,Descrip_IE,Estado_IE,Tipo_IE
1375,4a15933c-74f4-11ed-be5f-0242ac1c000c,Universidad Verónica Gascón,verónica.gascón@hotmail.com,0961741465,Mollitia quibusdam ratione vero. Et optio quasi sed blanditiis consequatur.,Activo,Urbano
1376,4a1593b4-74f4-11ed-be5f-0242ac1c000c,Instituto Iris Egea,iris.egea@hotmail.com,0977894367,Cumque dolorum magnam saepe itaque illum distinctio. Libero quaerat dolor minus dicta nostrum autem.,Activo,Urbano
1377,4a159422-74f4-11ed-be5f-0242ac1c000c,Universidad Josué Arnal,josué.arnal@hotmail.com,0980324462,Numquam molestiae eos rem ad sunt architecto. Vel fugiat illum exercitationem unde. Quasi omnis quaerat laudantium eaque saepe.,Activo,Rural
1378,4a159490-74f4-11ed-be5f-0242ac1c000c,Universidad Yaiza Zabaleta,yaiza.zabaleta@hotmail.com,0968827109,Laboriosam deserunt architecto molestiae. Similique atque neque.,Activo,Rural
1379,4a1594fe-74f4-11ed-be5f-0242ac1c000c,Universidad Goyo Barroso,goyo.barroso@hotmail.com,0908423231,Libero officiis saepe qui recusandae exercitationem. Totam quod accusantium incidunt. In voluptatibus ut dicta voluptatibus ea.,Activo,Rural
1380,4a15956c-74f4-11ed-be5f-0242ac1c000c,Instituto Amarilis Samper,amarilis.samper@hotmail.com,0932178853,Hic iste numquam est. Ipsum consequatur reprehenderit dicta tempore perferendis consectetur.,Activo,Rural
1381,4a1595da-74f4-11ed-be5f-0242ac1c000c,Universidad Florinda Escudero,florinda.escudero@hotmail.com,0921926549,Reiciendis libero quisquam cumque distinctio debitis. Quis doloremque earum rerum nesciunt eligendi officiis. Repellat cupiditate magni mollitia ipsum.,Activo,Rural
1382,4a159648-74f4-11ed-be5f-0242ac1c000c,Universidad Jesús Rosado,jesús.rosado@hotmail.com,0930349349,Nam non libero repellendus necessitatibus tenetur pariatur voluptas. Consequuntur possimus fuga soluta facere officia illum. Similique a pariatur vel voluptates velit aperiam.,Inactivo,Urbano
1383,4a1596ac-74f4-11ed-be5f-0242ac1c000c,Instituto Paca Perales,paca.perales@hotmail.com,0992549554,Voluptatibus id neque occaecati. Quidem facilis natus quam minima iste. Tempore eaque necessitatibus accusantium hic itaque cumque delectus.,Activo,Urbano
1384,4a15971a-74f4-11ed-be5f-0242ac1c000c,Instituto Juliana Pozo,juliana.pozo@hotmail.com,0967117946,Quas ad ipsa quam id. Dolore temporibus cumque repudiandae optio blanditiis. Vero illum error temporibus in accusamus.,Activo,Urbano
1385,4a159788-74f4-11ed-be5f-0242ac1c000c,Universidad Manuel Carranza,manuel.carranza@hotmail.com,0983582628,Error expedita dolore illum suscipit. Amet sit fugit possimus quod eum. Molestiae inventore quasi esse inventore.,Activo,Urbano
1386,4a1597f6-74f4-11ed-be5f-0242ac1c000c,Universidad Guiomar Tomé,guiomar.tomé@hotmail.com,0919728684,Facere dolor debitis ipsa beatae eaque eius. Natus ab voluptas eaque hic. Voluptatibus tempora quis autem illum asperiores possimus.,Activo,Rural
1387,4a15986e-74f4-11ed-be5f-0242ac1c000c,Instituto Manola Mate,manola.mate@hotmail.com,0945029819,Blanditiis incidunt accusantium quis. Corrupti pariatur corporis corrupti quia cumque. Maxime cum mollitia delectus inventore.,Inactivo,Urbano
1388,4a1598dc-74f4-11ed-be5f-0242ac1c000c,Instituto Inmaculada Baró,inmaculada.baró@hotmail.com,0988730080,Vel amet rerum impedit. Inventore id ullam et pariatur delectus voluptates. Maxime illo sint officiis magnam.,Activo,Rural
1389,4a159940-74f4-11ed-be5f-0242ac1c000c,Universidad Alicia Dominguez,alicia.dominguez@hotmail.com,0900269827,Cum illum distinctio nostrum. Nam et quod quidem ullam.,Activo,Urbano
1390,4a1599b8-74f4-11ed-be5f-0242ac1c000c,Universidad Celia Pinilla,celia.pinilla@hotmail.com,0995015628,Modi enim sit quasi. Ab dolorem dolore illum officia voluptatibus tempore quam.,Activo,Rural
1391,4a159a26-74f4-11ed-be5f-0242ac1c000c,Universidad Valeria Arnal,valeria.arnal@hotmail.com,0917677240,Nihil ab quibusdam impedit. Quas quae perspiciatis eius aspernatur soluta.,Inactivo,Rural
1392,4a159a94-74f4-11ed-be5f-0242ac1c000c,Universidad Eugenio Diéguez,eugenio.diéguez@hotmail.com,0987627050,Repellendus aliquam libero voluptas consequuntur. Nisi consequatur fugit. Repellat maxime quasi magni ducimus.,Activo,Rural
1393,4a159b02-74f4-11ed-be5f-0242ac1c000c,Instituto Josep Quintanilla,josep.quintanilla@hotmail.com,0972628167,Iste qui quas eaque voluptatibus vitae. Blanditiis alias distinctio quae libero quos id. Non omnis id quibusdam.,Activo,Rural
1394,4a159b7a-74f4-11ed-be5f-0242ac1c000c,Universidad Nereida Mendizábal,nereida.mendizábal@hotmail.com,0918849967,Molestiae excepturi nulla voluptas deleniti nostrum esse at. Accusamus cupiditate aliquid consequuntur unde.,Inactivo,Rural
1395,4a159be8-74f4-11ed-be5f-0242ac1c000c,Instituto Áurea Valera,áurea.valera@hotmail.com,0901499272,Doloremque beatae quod maiores saepe facilis. Id a quasi maiores vero reprehenderit.,Inactivo,Rural
1396,4a159c56-74f4-11ed-be5f-0242ac1c000c,Instituto Yaiza Sanmartín,yaiza.sanmartín@hotmail.com,0924910513,Eligendi natus dicta cumque hic fugit. Dicta eaque occaecati blanditiis dolorem vitae ab. Exercitationem velit impedit aliquid.,Inactivo,Rural
1397,4a159cc4-74f4-11ed-be5f-0242ac1c000c,Universidad María Jesús Moles,maría jesús.moles@hotmail.com,0961471349,Repellat dolore nihil dicta ullam. Necessitatibus et aspernatur molestias nihil voluptate soluta.,Activo,Urbano
1398,4a159d3c-74f4-11ed-be5f-0242ac1c000c,Instituto Filomena Tapia,filomena.tapia@hotmail.com,0998343339,Reiciendis ex modi quis. Libero provident possimus.,Activo,Urbano
1399,4a159daa-74f4-11ed-be5f-0242ac1c000c,Instituto Florinda Villalba,florinda.villalba@hotmail.com,0978774452,Laudantium corporis aliquam adipisci consequuntur laudantium. Earum sit consectetur perspiciatis totam natus error.,Activo,Urbano
1400,4a159e0e-74f4-11ed-be5f-0242ac1c000c,Universidad Berto Ortega,berto.ortega@hotmail.com,0964980923,Perspiciatis placeat adipisci consequatur reprehenderit iure dignissimos. Repellat sit atque ex iure.,Inactivo,Rural
1401,4a159e7c-74f4-11ed-be5f-0242ac1c000c,Universidad Maxi Rozas,maxi.rozas@hotmail.com,0975482480,Nostrum numquam perspiciatis enim tempore dolores. Non occaecati officiis eveniet modi minus. Maiores nam iste labore.,Activo,Rural
1402,4a159eea-74f4-11ed-be5f-0242ac1c000c,Universidad Luis Calatayud,luis.calatayud@hotmail.com,0947333275,Iusto fugit dolorem id quam iste minus. Placeat nobis nemo hic. Libero aliquam suscipit odio architecto ad.,Activo,Urbano
1403,4a159f58-74f4-11ed-be5f-0242ac1c000c,Universidad Belen Cobo,belen.cobo@hotmail.com,0945100928,A consequuntur cumque laborum corrupti ducimus. Facilis neque esse cupiditate. Vel pariatur eius a aliquam nostrum.,Activo,Rural
1404,4a159fc6-74f4-11ed-be5f-0242ac1c000c,Universidad Desiderio Olmedo,desiderio.olmedo@hotmail.com,0971238908,Atque voluptates veritatis. Voluptatum quos eveniet temporibus eum eaque necessitatibus.,Inactivo,Rural
1405,4a15a03e-74f4-11ed-be5f-0242ac1c000c,Instituto Juan Bautista Agullo,juan bautista.agullo@hotmail.com,0989456337,Praesentium qui sit porro at delectus deleniti. Odio eveniet beatae ducimus alias aspernatur tenetur. Distinctio consequatur ullam error error iure excepturi.,Activo,Rural
1406,4a15a0fc-74f4-11ed-be5f-0242ac1c000c,Universidad Dulce Alonso,dulce.alonso@hotmail.com,0919057297,Velit cum harum reiciendis deserunt nam.,Activo,Urbano
1407,4a15a16a-74f4-11ed-be5f-0242ac1c000c,Instituto Simón Anguita,simón.anguita@hotmail.com,0932281156,Ex et laboriosam iste. Corporis dolorem doloribus voluptas nisi debitis possimus. Labore dolorem dicta ducimus odit totam.,Inactivo,Rural
1408,4a15a1e2-74f4-11ed-be5f-0242ac1c000c,Universidad Marita Trillo,marita.trillo@hotmail.com,0927190639,Rem doloribus architecto tempore labore porro autem. Animi natus nam est delectus incidunt iusto necessitatibus. Ex est consequuntur ut.,Inactivo,Urbano
1409,4a15a250-74f4-11ed-be5f-0242ac1c000c,Universidad Severo Vidal,severo.vidal@hotmail.com,0916859244,Soluta minus non temporibus sequi inventore voluptates. Adipisci molestiae quasi quos voluptatem quibusdam. Odio vitae assumenda optio libero odit debitis quia.,Activo,Rural
1410,4a15a2be-74f4-11ed-be5f-0242ac1c000c,Instituto Pili Donoso,pili.donoso@hotmail.com,0935571502,Assumenda libero beatae officia molestiae eaque officiis alias. Impedit dolor sequi atque quibusdam eaque.,Activo,Rural
1411,4a15a32c-74f4-11ed-be5f-0242ac1c000c,Universidad Paulino Aparicio,paulino.aparicio@hotmail.com,0965466890,Ullam quaerat ipsum velit laboriosam est. Maiores nemo delectus earum fugiat accusantium. Odio rem corporis.,Activo,Rural
1412,4a15a39a-74f4-11ed-be5f-0242ac1c000c,Universidad Pía Macías,pía.macías@hotmail.com,0908409975,Commodi doloribus tempora fugit. Est harum occaecati dignissimos.,Activo,Rural
1413,4a15a3fe-74f4-11ed-be5f-0242ac1c000c,Instituto Elena Rios,elena.rios@hotmail.com,0919412009,Provident autem nihil ea suscipit sed sit. Iste eveniet laudantium architecto officia. Quaerat ea placeat quis. Expedita rem illum eum.,Activo,Urbano
1414,4a15a46c-74f4-11ed-be5f-0242ac1c000c,Universidad Sol Bonilla,sol.bonilla@hotmail.com,0993449286,Dolorum exercitationem necessitatibus cumque labore reprehenderit. Dolorem veritatis ex hic fugiat molestias maxime in.,Inactivo,Rural
1415,4a15a4da-74f4-11ed-be5f-0242ac1c000c,Instituto Lorena Adadia,lorena.adadia@hotmail.com,0963873143,Laboriosam veritatis eligendi ipsam.,Activo,Rural
1416,4a15a548-74f4-11ed-be5f-0242ac1c000c,Instituto Moreno Pont,moreno.pont@hotmail.com,0974111118,Qui harum recusandae ipsam similique. Ipsa totam dolores debitis officiis pariatur totam itaque.,Activo,Urbano
1417,4a15a5ac-74f4-11ed-be5f-0242ac1c000c,Instituto Íngrid Frutos,íngrid.frutos@hotmail.com,0991121658,Ducimus laborum provident et. Explicabo nulla aperiam sit minus omnis. Necessitatibus cupiditate quod quo.,Activo,Rural
1418,4a15a61a-74f4-11ed-be5f-0242ac1c000c,Instituto Tiburcio Araujo,tiburcio.araujo@hotmail.com,0978256484,Quae minus reprehenderit omnis quibusdam reprehenderit. Consequuntur excepturi eaque doloremque quae consequatur fugit. Nostrum ut magni quos totam enim neque repudiandae.,Inactivo,Rural
1419,4a15a6b0-74f4-11ed-be5f-0242ac1c000c,Universidad Leoncio Tamayo,leoncio.tamayo@hotmail.com,0949427115,Culpa culpa vel dignissimos reprehenderit quos. Distinctio possimus minus ipsam. Omnis consequuntur accusamus dolores possimus. At consequatur nihil sint corporis.,Inactivo,Rural
1420,4a15a71e-74f4-11ed-be5f-0242ac1c000c,Universidad Ignacio Fuertes,ignacio.fuertes@hotmail.com,0986476801,Quaerat est ab similique eveniet. Laborum maxime modi explicabo dolor.,Activo,Urbano
1421,4a15a782-74f4-11ed-be5f-0242ac1c000c,Instituto Paula Garriga,paula.garriga@hotmail.com,0915849295,Voluptatem aperiam laboriosam iure ut. Quae perferendis laborum minus ex.,Activo,Rural
1422,4a15a7fa-74f4-11ed-be5f-0242ac1c000c,Instituto Iván Menendez,iván.menendez@hotmail.com,0980682365,Sint iusto pariatur. In ut neque reprehenderit repudiandae. Eius eligendi eius debitis atque.,Inactivo,Urbano
1423,4a15a868-74f4-11ed-be5f-0242ac1c000c,Instituto Armida Corbacho,armida.corbacho@hotmail.com,0920253626,Voluptatum perspiciatis quia deleniti. Dolor neque enim reiciendis repellendus cumque eum. Asperiores earum nulla.,Inactivo,Rural
1424,4a15a8cc-74f4-11ed-be5f-0242ac1c000c,Universidad Calixto Moraleda,calixto.moraleda@hotmail.com,0963772700,Fugit ab blanditiis porro. Quibusdam rerum aspernatur debitis dolor beatae blanditiis.,Activo,Urbano
1425,4a15a93a-74f4-11ed-be5f-0242ac1c000c,Universidad Jose Ramón Daza,jose ramón.daza@hotmail.com,0919316383,Sed fugit esse minima. Fuga consequuntur ipsum magni voluptatibus neque.,Inactivo,Urbano
1426,4a15a9b2-74f4-11ed-be5f-0242ac1c000c,Universidad Cristina Mercader,cristina.mercader@hotmail.com,0972013603,Nobis facere adipisci nulla nam error tempore. Occaecati ducimus laborum odit velit quas fugit expedita.,Activo,Urbano
1427,4a15aa20-74f4-11ed-be5f-0242ac1c000c,Universidad Marcelino Pagès,marcelino.pagès@hotmail.com,0995211953,Hic commodi natus eius ex. Ex pariatur praesentium veritatis similique est.,Activo,Urbano
1428,4a15aa8e-74f4-11ed-be5f-0242ac1c000c,Universidad Ciro Chaparro,ciro.chaparro@hotmail.com,0925242416,Ducimus consectetur molestias soluta rem magnam enim suscipit. Amet vitae dolores. Nisi ipsa adipisci esse sed.,Inactivo,Urbano
1429,4a15aafc-74f4-11ed-be5f-0242ac1c000c,Universidad Dani Chacón,dani.chacón@hotmail.com,0904036897,Eos veniam quos beatae nesciunt. Sit mollitia provident adipisci cum commodi.,Activo,Urbano
1430,4a15ab6a-74f4-11ed-be5f-0242ac1c000c,Instituto Balduino Ortiz,balduino.ortiz@hotmail.com,0944702668,Iste optio ullam rem dolorum quaerat. Quidem labore magni tempore reiciendis. Tempore fugiat excepturi libero tempora odit ipsa. Suscipit modi excepturi inventore impedit.,Activo,Urbano
1431,4a15abd8-74f4-11ed-be5f-0242ac1c000c,Instituto Maxi Milla,maxi.milla@hotmail.com,0999360948,Libero veritatis reiciendis recusandae ipsam. Tenetur natus iusto. Inventore et hic esse.,Inactivo,Rural
1432,4a15ac46-74f4-11ed-be5f-0242ac1c000c,Instituto Curro Cid,curro.cid@hotmail.com,0936337339,Amet quasi id. Doloremque mollitia consequatur assumenda soluta.,Activo,Urbano
1433,4a15aeee-74f4-11ed-be5f-0242ac1c000c,Universidad Chema Río,chema.río@hotmail.com,0936636236,Vero impedit maiores labore ducimus esse. Voluptates fugiat nesciunt. Velit sapiente blanditiis aspernatur.,Inactivo,Rural
1434,4a15afac-74f4-11ed-be5f-0242ac1c000c,Instituto Emma Fernandez,emma.fernandez@hotmail.com,0976499024,Voluptatibus cupiditate enim nulla ullam dolores porro rerum. Nesciunt occaecati culpa occaecati maiores.,Activo,Urbano
1435,4a15b04c-74f4-11ed-be5f-0242ac1c000c,Instituto Serafina Valle,serafina.valle@hotmail.com,0987583072,Aliquid expedita totam nostrum neque. Quia eaque eligendi voluptates nam reprehenderit.,Activo,Urbano
1436,4a15b0e2-74f4-11ed-be5f-0242ac1c000c,Instituto Vito Jaén,vito.jaén@hotmail.com,0918948110,Nesciunt debitis inventore dolorem nulla. Consequuntur cumque modi itaque esse assumenda temporibus.,Activo,Rural
1437,4a15b16e-74f4-11ed-be5f-0242ac1c000c,Instituto Maximiliano Fuertes,maximiliano.fuertes@hotmail.com,0952080491,Rerum repellendus recusandae excepturi.,Activo,Urbano
1438,4a15b218-74f4-11ed-be5f-0242ac1c000c,Instituto Rogelio Palomar,rogelio.palomar@hotmail.com,0931016296,A enim eligendi aliquid dicta earum. Quod cupiditate illum accusamus quidem. Dignissimos facere quam suscipit vero atque non saepe.,Inactivo,Urbano
1439,4a15b2ae-74f4-11ed-be5f-0242ac1c000c,Universidad Fanny Talavera,fanny.talavera@hotmail.com,0991399236,Cum officia non soluta. Iste iusto soluta perferendis iure.,Inactivo,Urbano
1440,4a15b33a-74f4-11ed-be5f-0242ac1c000c,Instituto Adrián Fuster,adrián.fuster@hotmail.com,0966031331,Voluptatum omnis libero culpa saepe totam. Dolore repellendus modi perspiciatis optio autem nesciunt alias.,Activo,Urbano
1441,4a15b3c6-74f4-11ed-be5f-0242ac1c000c,Instituto Florentino Izaguirre,florentino.izaguirre@hotmail.com,0910525862,Placeat facere facilis perferendis eligendi asperiores eos exercitationem. Voluptatem quibusdam aliquam voluptatibus.,Inactivo,Urbano
1442,4a15b6aa-74f4-11ed-be5f-0242ac1c000c,Universidad Pedro Bartolomé,pedro.bartolomé@hotmail.com,0941621255,Unde accusantium laudantium eos nulla. Asperiores est voluptatibus maiores veritatis sunt.,Inactivo,Rural
1443,4a15b75e-74f4-11ed-be5f-0242ac1c000c,Instituto Germán Barón,germán.barón@hotmail.com,0968642877,Quis fugit labore dolore. Sunt corporis blanditiis voluptates culpa. Ad sit reprehenderit alias dolorem eligendi.,Inactivo,Urbano
1444,4a15b7fe-74f4-11ed-be5f-0242ac1c000c,Universidad Rosaura Castillo,rosaura.castillo@hotmail.com,0922729658,Accusamus ex assumenda numquam tempore iusto. Dignissimos hic neque aspernatur eos totam vitae voluptate. Ratione sint asperiores error fugiat sit recusandae.,Activo,Urbano
1445,4a15b89e-74f4-11ed-be5f-0242ac1c000c,Instituto Consuela Patiño,consuela.patiño@hotmail.com,0956879916,Pariatur temporibus autem quas saepe culpa culpa. Exercitationem cumque debitis enim.,Inactivo,Urbano
1446,4a15b92a-74f4-11ed-be5f-0242ac1c000c,Universidad Carmen Rodríguez,carmen.rodríguez@hotmail.com,0933920718,Alias blanditiis nostrum recusandae aliquid magnam laborum. Dolor numquam adipisci qui. Similique minus modi maxime ut.,Inactivo,Urbano
1447,4a15b9c0-74f4-11ed-be5f-0242ac1c000c,Instituto Azeneth Piñol,azeneth.piñol@hotmail.com,0944066378,Beatae itaque at nobis esse. Non ea accusantium voluptatem non impedit.,Inactivo,Urbano
1448,4a15ba4c-74f4-11ed-be5f-0242ac1c000c,Universidad Segismundo Oliver,segismundo.oliver@hotmail.com,0926050664,Vel quibusdam in minima nemo nisi nihil. Perspiciatis optio mollitia dolorem dignissimos. Laudantium est consequatur incidunt.,Activo,Rural
1449,4a15bad8-74f4-11ed-be5f-0242ac1c000c,Universidad Isidora Carro,isidora.carro@hotmail.com,0985891081,Earum quidem accusamus natus sed omnis. Repudiandae pariatur eaque quo est assumenda. Ducimus facere facere.,Activo,Urbano
1450,4a15bb6e-74f4-11ed-be5f-0242ac1c000c,Universidad Nicolás Yuste,nicolás.yuste@hotmail.com,0913006679,Sed pariatur sequi enim. Ex optio sint natus quibusdam optio qui. Sed minus eligendi rem eius.,Inactivo,Rural
1451,4a15bc04-74f4-11ed-be5f-0242ac1c000c,Universidad Andrés Falcón,andrés.falcón@hotmail.com,0915099395,A dolore doloribus expedita qui ea. Quae labore quo tenetur.,Activo,Rural
1452,4a15bc86-74f4-11ed-be5f-0242ac1c000c,Universidad Ruth Borrego,ruth.borrego@hotmail.com,0920121007,Architecto sunt in quia atque alias aut. Iste ullam dolorem porro illo esse voluptatem in. Possimus aspernatur aliquid tenetur corporis rem soluta.,Activo,Urbano
1453,4a15bcfe-74f4-11ed-be5f-0242ac1c000c,Instituto Virgilio Manso,virgilio.manso@hotmail.com,0933892669,Maxime eaque modi.,Activo,Urbano
1454,4a15bd80-74f4-11ed-be5f-0242ac1c000c,Instituto José Antonio Canales,josé antonio.canales@hotmail.com,0991249679,Omnis nisi officia voluptates aut incidunt. Aperiam accusamus sit expedita culpa.,Inactivo,Rural
1455,4a15be16-74f4-11ed-be5f-0242ac1c000c,Universidad Luis Vizcaíno,luis.vizcaíno@hotmail.com,0913491414,Magnam neque laboriosam natus in et expedita.,Inactivo,Rural
1456,4a15bec0-74f4-11ed-be5f-0242ac1c000c,Instituto Pastor Morera,pastor.morera@hotmail.com,0926485706,Magnam culpa accusamus at cupiditate architecto voluptatem. Ducimus nam commodi rerum. Occaecati velit nulla nostrum.,Inactivo,Rural
1457,4a15bf56-74f4-11ed-be5f-0242ac1c000c,Universidad Aarón Tur,aarón.tur@hotmail.com,0936170178,Vel sunt natus fuga fugit enim dignissimos. Magnam repellat dignissimos dicta labore unde.,Inactivo,Rural
1458,4a15bfe2-74f4-11ed-be5f-0242ac1c000c,Instituto Cruz Calatayud,cruz.calatayud@hotmail.com,0971024869,Minus minima ex veniam inventore perspiciatis ex cum. Asperiores fuga nihil ea. Occaecati ipsam ipsum in nesciunt quam necessitatibus ex.,Inactivo,Rural
1459,4a15c06e-74f4-11ed-be5f-0242ac1c000c,Instituto Encarnita Madrid,encarnita.madrid@hotmail.com,0924828669,Animi assumenda tenetur aliquam laudantium ea temporibus. Suscipit placeat dicta. Ratione perspiciatis dolorem accusamus.,Activo,Rural
1460,4a15c0f0-74f4-11ed-be5f-0242ac1c000c,Universidad Primitiva Ugarte,primitiva.ugarte@hotmail.com,0965016718,Quo est fugit fugit porro. Ipsam nam inventore sed possimus.,Activo,Urbano
