,Id_Car,Nombre_Car,Descrip_Car,Estado_Car,Fecha_Vigencia_Car,Modalidad_Car,Jornada_Car
669,30f9deda-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Peón de pesca y acuicultura,Doloremque et error rerum. Fugiat nobis deserunt sunt ad laboriosam.,Activo,1969-06-21,Presencial,Vespertina
670,30f9df98-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Operador de instalaciones de procesamiento de minerales y rocas,Officiis exercitationem repudiandae saepe ut. Beatae molestiae magni dolorem suscipit. Hic ea a error voluptates.,Activo,1950-10-08,Presencial,Intensiva
671,30f9e0b0-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Ecónomo y mayordomos domésticos,Nemo iusto modi ratione hic repudiandae. Ad libero quos beatae at magnam. Velit qui fuga quia repellendus nisi sequi illo.,Activo,1952-02-06,Presencial,Intensiva
672,30f9e15a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Actuario,Fugiat inventore eius eaque nemo. Earum ea libero fugit error dolor repellendus. Eos porro quaerat perferendis dolorum deserunt.,Inactivo,1966-06-26,Distancia,Vespertina
673,30f9e1fa-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Repartidor,Molestias mollitia architecto veniam eveniet distinctio. Nulla alias cupiditate a sequi.,Inactivo,1944-03-14,Presencial,En linea
674,30f9e2a4-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Adivinador,Officia quibusdam vitae expedita nobis esse. Sit magni eos sint inventore earum. Quis cupiditate placeat similique quia.,Inactivo,1976-05-09,En linea,Matutina
675,30f9e344-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Director financiero,Vitae dolores dicta cupiditate quisquam rem. Maxime molestias velit.,Activo,1947-06-01,En linea,Vespertina
676,30f9e3ee-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Artesano,Asperiores quibusdam odio rem distinctio facere. Sequi vero asperiores necessitatibus ducimus ad. Aspernatur voluptates voluptas tempora earum autem quidem.,Inactivo,1975-07-20,Distancia,Matutina
677,30f9e48e-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Profesional de relaciones públicas,Necessitatibus distinctio iste sed recusandae officiis. Fuga totam harum velit tempora totam veritatis.,Inactivo,1965-02-23,Distancia,Intensiva
678,30f9e52e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Sericultor,Officia facilis nulla optio laboriosam laudantium. Totam accusamus earum atque commodi error.,Inactivo,1975-09-27,En linea,Matutina
679,30f9e5ce-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Corrector de pruebas de imprenta,Nisi ipsum laudantium nobis et ex sunt. Aut illum illum esse id. Corporis cupiditate autem similique iure.,Inactivo,1951-08-03,Presencial,Vespertina
680,30f9e682-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Vendedor de comidas al mostrador,Dignissimos quidem provident consectetur. At voluptates architecto voluptatibus commodi magni.,Inactivo,1953-08-28,Presencial,Intensiva
681,30f9e736-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Instructor de autoescuela,Animi voluptatum dolor odio. Voluptates atque incidunt nemo quae. Quisquam voluptatibus commodi nesciunt quia laudantium.,Activo,1973-07-11,Distancia,En linea
682,30f9e7d6-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Detective,Praesentium ab quod temporibus itaque eius. Fuga exercitationem earum delectus saepe doloribus. Beatae repudiandae quisquam doloribus iste voluptas possimus.,Activo,1942-01-26,Distancia,Intensiva
683,30f9e876-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Empacador manual,Cum reprehenderit pariatur illum mollitia error. Omnis accusantium rem pariatur odio quam. Expedita eveniet saepe tempore. Sit illum ipsum modi quas.,Activo,1961-12-19,En linea,En linea
684,30f9e90c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Conductor de taxis,Hic hic placeat veniam. Dolor earum maiores.,Inactivo,1958-12-17,Distancia,Vespertina
685,30f9e9ac-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Historiador,Cupiditate fugit voluptatibus beatae nulla dolorem laborum. Ipsum placeat pariatur illo. Dolorem nostrum odio voluptas.,Inactivo,1948-09-13,Presencial,En linea
686,30f9ea4c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Técnico en aparatos de diagnóstico y tratamiento médico,Aut amet hic accusantium voluptatum nihil dolorem blanditiis. Expedita accusantium doloremque iusto.,Activo,1967-03-28,En linea,Intensiva
687,30f9eaec-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico en asistencia al usuario de tecnología de la información y las comunicaciones,Sequi maxime asperiores illo temporibus a facilis. Exercitationem ad possimus sed adipisci. Delectus distinctio itaque eius quia voluptatem explicabo.,Inactivo,1941-12-13,Distancia,Intensiva
688,30f9eb8c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Empleado de contabilidad y cálculo de costos,Optio fugit voluptates expedita. Dolore rem voluptatibus fugit.,Activo,1942-04-05,Distancia,Vespertina
689,30f9ec40-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Maquinista de locomotoras,Occaecati exercitationem quibusdam fugit unde minima. Eligendi quo rerum sit vero blanditiis. Vel maiores ullam exercitationem ipsam.,Activo,1959-03-08,Presencial,En linea
690,30f9ece0-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Actor,Alias rerum quam deserunt dolorem. Unde sequi quibusdam commodi dicta earum perspiciatis ex.,Activo,1940-08-08,Presencial,Vespertina
691,30f9ed80-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico en química industrial,A in voluptate deleniti non doloribus sed temporibus. Maiores porro inventore enim.,Activo,1953-09-05,Distancia,Matutina
692,30f9f3c0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Programador de aplicaciones,Molestias sed repudiandae doloremque repudiandae ab. Tenetur atque sit consequatur maxime hic. Illo dolor fugit rem. Animi impedit delectus velit quibusdam.,Activo,1951-01-08,Distancia,En linea
693,30f9f4b0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Mecánico y reparador de instrumentos de precisión,Atque unde aliquam reiciendis. Alias at eaque voluptas qui deleniti.,Inactivo,1957-05-27,Distancia,Matutina
694,30f9f55a-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Detective,Adipisci voluptatem illo vero eos id architecto.,Activo,1951-02-16,Distancia,Matutina
695,30f9f60e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Director de ventas y comercialización,Distinctio ullam placeat illum recusandae quisquam. Laudantium veritatis odio atque illum.,Inactivo,1968-10-29,Distancia,Intensiva
696,30f9f6ae-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Desarrollador de software,Rerum id quos suscipit minima iste ducimus. Dolorem magni fuga vero iusto. Eaque aliquam odio possimus labore.,Inactivo,1967-02-08,Presencial,Intensiva
697,30f9f74e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Entrevistador de encuestas,Est libero porro possimus soluta vitae. Accusantium ducimus fugit cum iusto voluptates minus. Labore similique molestias dignissimos voluptas corporis. Voluptate dolorem corporis saepe aliquid.,Activo,1947-05-06,En linea,Matutina
698,30f9f7ee-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Operador de máquinas para la fabricación de calzado,Atque eveniet officiis optio ipsam excepturi. Repudiandae molestiae quam minus natus nisi.,Inactivo,1955-04-01,Distancia,Intensiva
699,30f9f8c0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Herrero,Aut asperiores aliquid cumque vitae. Eum quibusdam tenetur accusantium repellat. Accusamus quibusdam tempora recusandae a illo.,Activo,1943-10-27,Distancia,En linea
700,30f9f960-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero civil,Inventore enim eligendi exercitationem. Repellendus quasi nesciunt dignissimos.,Activo,1976-08-29,En linea,Vespertina
701,30f9fa00-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Guardián de prisión,Amet laudantium dolore sapiente. Quia pariatur necessitatibus quia eveniet. Asperiores quis omnis praesentium.,Inactivo,1976-07-27,Distancia,En linea
702,30f9faa0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Profesional de ventas de tecnología de la información y las comunicaciones,Officiis ipsam facilis fugit reiciendis aut. Aspernatur placeat consequatur maiores quo amet. Debitis dolorum animi facilis sit.,Activo,1940-11-24,Distancia,Intensiva
703,30f9fb4a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Ingeniero industrial,Accusamus ducimus ipsam. Esse at praesentium repellendus quas laboriosam adipisci.,Activo,1940-10-31,Presencial,Matutina
704,30f9fbf4-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Controlador de plagas y malas hierbas,Deserunt voluptatum eum deserunt saepe eius eveniet. Similique libero ipsa natus perspiciatis ducimus minima. Ratione porro quisquam.,Activo,1956-09-06,En linea,En linea
705,30f9fc94-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Buzo,Repudiandae reiciendis deleniti provident rem. Dolore voluptate quam dicta incidunt. Officiis amet fuga odit vero temporibus quo.,Activo,1965-03-03,Distancia,Vespertina
706,30f9fd3e-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Agente de servicios de expedición de licencias y permisos,Nihil inventore autem deserunt. Eos vitae perspiciatis eos nam.,Inactivo,1964-05-07,En linea,Intensiva
707,30f9fdde-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Capitán decubierta,Provident ullam quaerat quidem reiciendis. Quasi expedita praesentium dolore.,Inactivo,1966-06-08,Distancia,Intensiva
708,30f9fe74-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Agente de bolsa,Tempora neque laudantium dicta. Possimus eaque repudiandae inventore saepe.,Inactivo,1940-07-11,Distancia,Matutina
709,30f9ff0a-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Químico,Officiis aspernatur provident ut. Cum excepturi vitae possimus vitae dolorum suscipit. Architecto fugiat magnam culpa atque quo commodi.,Activo,1973-10-25,Presencial,En linea
710,30f9ff96-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de explotaciones de minería,Minus aliquid neque placeat. Saepe quae autem officia. Assumenda quidem porro labore nam.,Inactivo,1961-06-18,Presencial,Intensiva
711,30fa002c-74f4-11ed-9ec6-0242ac1c000c,"Licenciatura en Gerente de sucursales de bancos, de servicios financieros y de seguros",Explicabo quis ipsum laboriosam repellendus quos architecto. Ab molestias voluptate. Nesciunt vel officia dolores quae accusamus repudiandae non.,Activo,1953-01-19,En linea,En linea
712,30fa00cc-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Filósofo,Vel ipsa dolorem accusantium. Aperiam cum repudiandae officia ab sed.,Inactivo,1976-02-03,En linea,Vespertina
713,30fa018a-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Ensamblador de equipos eléctricos,Facilis possimus rem iure quod quae.,Activo,1962-07-05,En linea,Vespertina
714,30fa0234-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Representante comercial,Laboriosam illum voluptates maxime. Corrupti nihil quia incidunt. Quod consequatur vero saepe delectus.,Inactivo,1978-08-13,Distancia,Intensiva
715,30fa02de-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Profesional de nivel medio del derecho y servicios legales,Vitae dignissimos repudiandae corporis deleniti tenetur voluptas id. Explicabo nulla in ex magnam iusto aperiam.,Inactivo,1967-07-24,En linea,Matutina
716,30fa0388-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Cristalero,Perspiciatis harum enim est ipsa. Exercitationem deleniti optio officiis inventore.,Activo,1944-05-31,En linea,En linea
717,30fa0428-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Peón de jardinería y horticultura,Error aut ut dignissimos occaecati fugiat incidunt dolor. Pariatur voluptas facere adipisci temporibus sunt quibusdam.,Activo,1947-02-04,En linea,Matutina
718,30fa04d2-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Asesor financiero y en inversiones,Quia nisi dolorum consequuntur sint modi architecto. Illum impedit eius modi nesciunt ea molestias.,Inactivo,1960-09-29,Presencial,Matutina
719,30fa05cc-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero metalúrgico,Laudantium possimus ipsa laborum voluptatem. Dolor eligendi laudantium voluptate vitae omnis vitae natus.,Inactivo,1978-11-16,Distancia,Vespertina
720,30fa0676-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Miembro del poder legislativo,Blanditiis labore inventore. Earum officia accusantium deleniti. Nobis cupiditate ullam.,Activo,1947-04-28,Distancia,En linea
721,30fa0720-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico en ingeniería civil,Incidunt quas id dolorem. Tempore sed quibusdam debitis illo. Soluta nam quidem cum error debitis id molestias.,Activo,1979-12-18,En linea,Vespertina
722,30fb24c0-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Peón forestales,Autem inventore veritatis iure cumque. Quasi nesciunt id commodi ullam voluptate unde. Tempora rerum ratione doloribus esse.,Inactivo,1958-10-29,Presencial,Matutina
723,30fb2baa-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Urbanistas e ingenieros de tránsito,Vitae minus ipsa facilis dolor accusamus consectetur. Repudiandae consectetur cupiditate ea consequatur facilis.,Activo,1968-01-10,Presencial,Intensiva
724,30fb2cae-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de publicidad y relaciones públicas,Optio expedita commodi ipsam. Nobis asperiores aspernatur ipsum. Inventore debitis ab reiciendis.,Inactivo,1973-02-13,En linea,En linea
725,30fb2d76-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Empleado de servicios de apoyo a la producción,Reiciendis accusantium voluptatum a ad delectus beatae. Sapiente placeat sint repellendus repudiandae quos.,Inactivo,1940-02-09,En linea,Vespertina
726,30fb2e48-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Auxiliar de servicio de abordo,Veritatis sapiente ullam labore ullam adipisci. Sapiente dolor voluptas repellat alias explicabo est. Libero ipsam porro aut expedita.,Inactivo,1962-08-16,Distancia,Matutina
727,30fb2f06-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Mecánico y reparador de máquinas agrícolas e industriales,Aliquid at amet illo autem. Illum quasi commodi vitae. Ex facere adipisci hic impedit vitae excepturi. Debitis odio minus fuga.,Inactivo,1949-08-22,En linea,Matutina
728,30fb2fba-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Analista de sistemas,Sequi aut corporis ipsum. Eveniet porro recusandae vel repellat iusto at. Et magni eos reiciendis voluptatem.,Activo,1948-09-26,En linea,Intensiva
729,30fb3078-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Albañil,Asperiores tempora praesentium quo laborum mollitia. Quaerat porro sunt autem sed alias. Cum dicta sequi ipsum architecto nisi deleniti.,Inactivo,1940-07-26,Distancia,Vespertina
730,30fb3122-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Cajero,Et voluptatum error et asperiores officia. Aspernatur beatae amet temporibus nam eligendi veniam. Minima quod porro.,Inactivo,1947-01-30,Presencial,Vespertina
731,30fb31cc-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Empleado de servicios de transporte,Dolores deleniti sed. Asperiores odio cum. Voluptate eveniet enim deleniti temporibus laboriosam.,Inactivo,1970-05-23,En linea,Intensiva
732,30fb3262-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Peón de carga,Quos odit magni possimus. Dolor a quaerat reprehenderit cupiditate. Corrupti totam officiis nostrum at fugiat aliquid.,Activo,1945-04-17,Distancia,En linea
733,30fb3302-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Ecónomo y mayordomos domésticos,Necessitatibus vel qui laudantium ratione delectus. At necessitatibus id sequi.,Activo,1952-05-19,En linea,Matutina
734,30fb33b6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Farmacéutico,Atque ea possimus esse qui. Officia quam a delectus.,Activo,1970-06-14,En linea,Vespertina
735,30fb3460-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero químico,Maxime minus perferendis ea maxime occaecati. Saepe illum mollitia laborum voluptas ipsam.,Inactivo,1957-02-28,Presencial,Intensiva
736,30fb3514-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Diseñador multimedia,Consequuntur necessitatibus esse reiciendis quis ab autem. Rerum impedit ipsam tenetur.,Activo,1968-08-11,Distancia,Vespertina
737,30fb35d2-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Peón de jardinería y horticultura,Hic amet praesentium earum quisquam ipsum. Ea soluta quos.,Activo,1977-12-17,Distancia,En linea
738,30fb3672-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Auxiliar de servicio de abordo,Magni asperiores accusamus. Voluptatem quod laboriosam fuga.,Activo,1957-10-22,Presencial,Vespertina
739,30fb3730-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Gestor de aduana,Totam facere quo voluptatem quia. Ab natus fugiat distinctio.,Activo,1972-05-20,Distancia,Matutina
740,30fb37e4-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Grabador de datos,Quod minima odio alias error. Molestiae ipsam totam labore rem corrupti. Aspernatur natus iure incidunt eaque est asperiores impedit.,Activo,1952-03-22,Distancia,Vespertina
741,30fb388e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Asesor financiero y en inversiones,Odit ex impedit ipsam. In nesciunt voluptatem totam perspiciatis. Quasi sit recusandae ipsam nulla modi.,Activo,1955-07-09,Presencial,En linea
742,30fb3938-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Corrector de pruebas de imprenta,Consequuntur excepturi reiciendis esse consequatur voluptate. Omnis libero mollitia odio aspernatur ipsum quia.,Activo,1979-04-29,En linea,Matutina
743,30fb39d8-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Controlador de tráfico aéreo,Dolore dicta consequatur dolorem modi perspiciatis. Officia voluptatem dicta error impedit fuga.,Inactivo,1974-04-14,Presencial,Intensiva
744,30fb3a82-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de servicios de salud,Consectetur dicta porro beatae mollitia natus officia explicabo. Incidunt ea vitae eos.,Inactivo,1945-06-01,Presencial,En linea
745,30fb3b2c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Operador de máquinas de coser,Modi facere numquam consectetur accusamus. Corrupti atque nihil velit inventore fugit voluptatem. Quidem nesciunt repellendus magni.,Inactivo,1966-08-08,En linea,Vespertina
746,30fb3be0-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Apicultor,Officia in atque impedit quod dignissimos sequi. Incidunt sunt modi vero dicta labore. Iste error id inventore nisi.,Inactivo,1947-02-11,En linea,Intensiva
747,30fb3c94-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Costurero,Quod vero non voluptate in voluptatem reiciendis porro. Voluptate possimus sed consequatur.,Activo,1959-08-05,Distancia,Matutina
748,30fb3d3e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Moldeador y machero,Dolor doloremque qui.,Activo,1977-04-30,Presencial,Intensiva
749,30fb3e7e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Vendedor de quioscos y de puestos de mercado,Voluptatum corrupti fuga dignissimos ipsam excepturi quia. Modi ratione perspiciatis at velit repellat laborum. Quasi quibusdam quidem aperiam corrupti ipsum soluta expedita.,Inactivo,1974-05-28,Presencial,Matutina
750,30fb3f3c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Constructor de casas,Atque mollitia unde fuga dolorem. Dolorem dolore quam adipisci illo perferendis unde.,Inactivo,1964-05-20,Distancia,En linea
