,ID_Parametros,Accion_Afir_Socioeco_Para,Accion_Afir_Terri_Para,Accion_Afir_Rural_Para,Accion_Afir_Vulnera_Para,Accion_Afir_Pueblos_Nacion_Para,Cupos_Oferta_Car_Para,Fecha_Cupos_Oferta_Car_Para,Puntaje_Refer_Car_Para
1354,0aaeba5e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,24,2022-05-01,972
1355,0aaebaea-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,4,2022-07-25,824
1356,0aaebb6c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,8,2022-11-13,846
1357,0aaebbee-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,42,2022-06-06,723
1358,0aaebc7a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,16,2022-09-21,976
1359,0aaebcfc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,0,2022-08-07,797
1360,0aaebd7e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,25,2022-11-15,813
1361,0aaebe0a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,14,2022-09-13,809
1362,0aaebe8c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,9,2022-07-30,907
1363,0aaebf0e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,24,2022-09-26,939
1364,0aaebf9a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,21,2022-05-08,893
1365,0aaec378-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,46,2022-06-09,855
1366,0aaec40e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,38,2022-08-10,706
1367,0aaec490-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,22,2022-05-29,803
1368,0aaec526-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,3,2022-10-23,968
1369,0aaec5b2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,11,2022-09-10,734
1370,0aaec63e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,9,2022-08-02,978
1371,0aaec6c0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,33,2022-05-01,938
1372,0aaec742-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Falso,20,2022-10-17,985
1373,0aaec7c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,18,2022-09-23,984
1374,0aaec88c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,15,2022-08-06,874
1375,0aaec918-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,9,2022-11-25,803
1376,0aaec99a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,23,2022-07-30,702
1377,0aaeca26-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,6,2022-10-21,875
1378,0aaecaa8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,27,2022-10-04,940
1379,0aaecb52-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,23,2022-05-08,706
1380,0aaecbd4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,38,2022-10-31,848
1381,0aaecc60-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,29,2022-10-15,973
1382,0aaecce2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,43,2022-08-08,915
1383,0aaecd6e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,12,2022-10-23,869
1384,0aaecdf0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,2,2022-05-16,770
1385,0aaece7c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,36,2022-06-07,943
1386,0aaecefe-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,25,2022-06-23,991
1387,0aaecf8a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,28,2022-05-25,837
1388,0aaed05c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,40,2022-07-23,849
1389,0aaed0f2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,7,2022-11-03,933
1390,0aaed174-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,20,2022-11-07,716
1391,0aaed200-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,22,2022-07-27,705
1392,0aaed282-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,22,2022-08-11,787
1393,0aaed30e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,27,2022-06-07,940
1394,0aaed390-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,47,2022-11-16,801
1395,0aaed412-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,9,2022-05-14,803
1396,0aaed49e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,21,2022-09-27,989
1397,0aaed520-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,0,2022-10-16,727
1398,0aaed5a2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Falso,29,2022-06-08,930
1399,0aaed62e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,3,2022-11-08,893
1400,0aaed6b0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,1,2022-09-25,964
1401,0aaed73c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,32,2022-10-12,911
1402,0aaed7be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,19,2022-06-12,819
1403,0aaed84a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,7,2022-08-21,914
1404,0aaed8cc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,3,2022-11-25,811
1405,0aaed96c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,38,2022-06-26,728
1406,0aaed9f8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,24,2022-07-12,949
1407,0aaeda84-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,4,2022-10-05,913
1408,0aaedb10-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,30,2022-09-26,912
1409,0aaedb92-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,26,2022-09-12,885
1410,0aaedc14-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,31,2022-08-27,960
1411,0aaedca0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,33,2022-09-24,787
1412,0aaedd22-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,1,2022-11-16,749
1413,0aaedda4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,26,2022-08-18,916
1414,0aaede26-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,36,2022-07-18,720
1415,0aaedeb2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,17,2022-09-02,857
1416,0aaedf34-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,14,2022-09-15,973
1417,0aaedfc0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,26,2022-05-19,899
1418,0aaee042-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,11,2022-10-18,705
1419,0aaee0c4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,49,2022-05-20,736
1420,0aaee15a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,44,2022-07-05,883
1421,0aaee1e6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,29,2022-08-16,984
1422,0aaee268-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Verdadero,21,2022-06-10,866
1423,0aaee2ea-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,19,2022-10-08,954
1424,0aaee36c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Falso,35,2022-08-14,772
1425,0aaee3ee-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Falso,4,2022-08-19,912
1426,0aaee470-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,13,2022-09-18,703
1427,0aaee4fc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,5,2022-10-02,770
1428,0aaee57e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,50,2022-06-28,711
1429,0aaee60a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,19,2022-07-07,907
1430,0aaee696-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,46,2022-06-07,884
1431,0aaee718-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,39,2022-07-27,949
1432,0aaee79a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,27,2022-06-05,908
1433,0aaee862-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,17,2022-05-27,720
1434,0aaee8ee-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,9,2022-05-17,925
1435,0aaee97a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,43,2022-09-17,787
1436,0aaee9fc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,46,2022-05-07,767
1437,0aaeea7e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,44,2022-05-24,992
1438,0aaeeb0a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,10,2022-05-07,703
1439,0aaeeb8c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,11,2022-08-01,747
1440,0aaeec0e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,11,2022-07-27,739
1441,0aaeec90-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,41,2022-07-21,766
1442,0aaeed4e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,25,2022-08-22,729
1443,0aaeedd0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,30,2022-05-01,724
1444,0aaeee5c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,36,2022-11-23,795
1445,0aaeef24-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,3,2022-07-06,754
1446,0aaeefb0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,4,2022-07-28,907
1447,0aaef032-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,16,2022-11-12,909
1448,0aaef0be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,20,2022-08-29,843
1449,0aaef140-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,45,2022-06-05,742
1450,0aaef1cc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,46,2022-09-06,775
1451,0aaef24e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,32,2022-07-10,896
1452,0aaef2da-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,25,2022-07-07,782
1453,0aaef366-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,1,2022-11-08,913
1454,0aaef3e8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,18,2022-10-06,989
1455,0aaef474-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,6,2022-10-01,863
1456,0aaef500-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,6,2022-09-05,780
1457,0aaef582-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,35,2022-06-10,937
1458,0aaef604-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,25,2022-06-27,833
1459,0aaef690-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,7,2022-10-11,806
1460,0aaef712-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,19,2022-08-22,812
1461,0aaf140e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,40,2022-10-31,913
1462,0aaf14e0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,43,2022-07-08,745
1463,0aaf156c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,4,2022-08-17,772
1464,0aaf1648-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,25,2022-11-26,817
1465,0aaf16ca-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,34,2022-06-24,793
1466,0aaf1756-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,16,2022-08-25,799
1467,0aaf17d8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,8,2022-06-23,778
1468,0aaf190e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,38,2022-08-05,703
1469,0aaf199a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,10,2022-06-06,796
1470,0aaf1a26-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,13,2022-08-31,721
1471,0aaf1abc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,31,2022-09-23,782
1472,0aaf1b48-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,26,2022-08-03,764
1473,0aaf1bd4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,39,2022-09-01,837
1474,0aaf1c6a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,25,2022-09-17,937
1475,0aaf1cf6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,27,2022-08-23,994
1476,0aaf1daa-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,49,2022-09-23,966
1477,0aaf1e36-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,31,2022-10-29,794
1478,0aaf1eb8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Falso,23,2022-08-14,902
1479,0aaf212e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,20,2022-11-27,932
1480,0aaf21c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,26,2022-08-17,770
1481,0aaf2250-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,50,2022-06-20,773
1482,0aaf22dc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,32,2022-07-05,961
1483,0aaf2368-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,6,2022-11-23,929
1484,0aaf23f4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,19,2022-05-14,894
1485,0aaf2480-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,47,2022-07-05,846
1486,0aaf2516-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,35,2022-06-23,820
1487,0aaf2610-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,8,2022-08-27,899
1488,0aaf2692-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,0,2022-11-15,758
1489,0aaf273c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,49,2022-09-09,997
1490,0aaf27c8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,37,2022-07-09,985
1491,0aaf284a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,12,2022-08-09,892
1492,0aaf28d6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,39,2022-06-15,713
1493,0aaf298a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,23,2022-06-22,791
1494,0aaf2a8e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,37,2022-11-24,827
1495,0aaf2be2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,35,2022-06-28,923
1496,0aaf2c6e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,30,2022-10-27,837
1497,0aaf2cfa-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Falso,40,2022-05-07,783
1498,0aaf2d86-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,46,2022-05-06,1000
1499,0aaf2e12-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,41,2022-09-02,832
1500,0aaf2e9e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,16,2022-06-07,790
1501,0aaf2f2a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,42,2022-11-05,770
1502,0aaf2fb6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,49,2022-07-10,991
1503,0aaf3042-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,21,2022-06-28,934
1504,0aaf30ce-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,18,2022-11-09,701
1505,0aaf3182-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,38,2022-07-17,858
1506,0aaf320e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,2,2022-11-01,955
1507,0aaf329a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,7,2022-10-14,873
1508,0aaf3326-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,31,2022-11-29,908
1509,0aaf33a8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,46,2022-09-12,761
1510,0aaf3434-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,36,2022-08-09,917
1511,0aaf34c0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,24,2022-06-01,939
1512,0aaf354c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,33,2022-05-28,918
1513,0aaf35ce-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,22,2022-08-27,847
1514,0aaf365a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,37,2022-06-12,891
1515,0aaf374a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,41,2022-11-26,816
1516,0aaf37c2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,40,2022-05-30,709
1517,0aaf3844-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,48,2022-10-13,813
1518,0aaf38c6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,48,2022-08-03,979
1519,0aaf393e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,17,2022-11-07,809
1520,0aaf39c0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,46,2022-07-08,891
1521,0aaf3a42-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,38,2022-08-14,859
1522,0aaf3ac4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,24,2022-11-01,829
1523,0aaf3b46-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,23,2022-10-20,841
1524,0aaf3bc8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,32,2022-07-22,819
1525,0aaf3c40-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,46,2022-11-29,907
1526,0aaf3ccc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,42,2022-09-26,705
1527,0aaf3d8a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,29,2022-10-12,763
1528,0aaf3e0c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,34,2022-09-09,879
1529,0aaf3e8e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,19,2022-08-20,821
1530,0aaf3f06-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,26,2022-09-22,992
1531,0aaf3f88-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,15,2022-05-02,861
1532,0aaf400a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,23,2022-07-08,863
1533,0aaf408c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,34,2022-11-06,923
1534,0aaf410e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,29,2022-05-06,816
1535,0aaf4190-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,22,2022-05-31,729
1536,0aaf4208-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,21,2022-05-15,971
1537,0aaf429e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,39,2022-10-18,731
1538,0aaf4316-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Verdadero,30,2022-08-22,810
1539,0aaf4398-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,41,2022-10-08,834
1540,0aaf441a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,3,2022-10-30,712
1541,0aaf44a6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,15,2022-10-01,801
1542,0aaf4528-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,23,2022-07-14,702
1543,0aaf4618-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,26,2022-06-30,780
1544,0aaf469a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,34,2022-08-13,797
1545,0aaf7106-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,10,2022-07-29,789
1546,0aaf7214-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,15,2022-06-01,976
1547,0aaf72a0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,29,2022-05-07,831
1548,0aaf7322-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Verdadero,39,2022-09-14,945
1549,0aaf739a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,15,2022-10-18,704
1550,0aaf741c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,42,2022-07-04,931
1551,0aaf749e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,43,2022-11-29,997
1552,0aaf7516-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,24,2022-05-23,933
1553,0aaf7598-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,19,2022-11-19,970
1554,0aaf761a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,6,2022-07-30,828
1555,0aaf769c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,26,2022-07-01,909
1556,0aaf7714-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,4,2022-08-16,809
1557,0aaf7796-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,42,2022-08-01,838
1558,0aaf7818-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,4,2022-09-11,825
1559,0aaf789a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,18,2022-05-31,817
1560,0aaf7912-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,40,2022-08-14,979
1561,0aaf7994-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,43,2022-09-13,941
1562,0aaf7a16-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,17,2022-11-05,771
1563,0aaf7a98-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,6,2022-08-16,965
1564,0aaf7b1a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,34,2022-06-06,993
1565,0aaf7b9c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,23,2022-11-02,756
1566,0aaf7c32-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,10,2022-05-09,737
1567,0aaf7cb4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,2,2022-06-08,976
1568,0aaf7d5e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,28,2022-09-14,747
